selling_price,km_driven,mileage,engine,max_power
85000,25000,16.84,1193,64.4
65000,114000,19.7,796,46.3
75000,120000,13,1493,100
100000,250000,18.7,1896,66
170000,55768,17,1405,71
525000,40000,18.9,1197,81.86
265000,70000,21.79,998,67.05
459999,50000,20.3,1199,84
250000,20000,23.95,998,67.05
395000,70000,23.4,1248,74
375000,60000,18.9,1197,82
120000,120000,17,1405,71
290000,110000,21.1,1248,73.9
409999,60000,23.84,1199,84
200000,30000,16.5,995,63
900000,35000,21.13,1498,108.6
50000,50000,16.1,796,37
450000,100000,19.01,1461,108.45
650000,80000,15.1,2179,140
300000,84000,20.14,1498,88.5
425000,60000,25.01,1498,89.75
55000,50000,17.3,993,60
200000,60000,20.36,1197,78.9
975000,100000,16,2179,140
450000,70000,15.96,2523,62.1
600000,82500,15.96,2523,62.1
550000,76000,15.96,2523,62.1
180000,87000,18,1248,75
300000,120000,14,2498,112
350000,70000,17.57,1193,88.7
465000,90000,23.4,1248,74
200000,188000,21.12,1248,88.8
350000,120000,18.2,1248,73.8
650000,80000,17.4,1497,117.3
150000,123278,20.36,1197,78.9
560000,100000,26,1498,98.6
625000,90000,21.19,1396,88.73
220000,110000,20,1399,68
250000,110000,20,1399,68.1
575000,70000,20.65,1248,88.7
1050000,65000,15.1,2179,140
3000000,70000,16.36,2179,187.7
200000,90000,11.57,2179,138.1
262000,50000,22.74,796,47.3
299000,33000,21.1,814,55.2
250000,26500,22.74,796,47.3
140000,60000,17.92,1086,62.1
360000,70000,23.4,1248,74
210000,80000,20.63,1198,67.06
600000,60000,22.54,1396,88.73
210000,100000,19.5,1199,75
300000,80000,20.54,1598,103.6
450000,35000,18.9,1197,82
3200000,35000,10.91,3198,197
550000,10000,18.9,1197,81.86
100000,80000,18,1248,75
185000,50000,21.1,814,55.2
80000,90000,17.3,1061,64
295000,80000,24.7,796,47.3
360000,25000,23.01,999,67
210000,70000,20.92,998,67.1
585000,80000,17.4,1197,81.86
560000,50000,20.14,1498,88.7
600000,70000,26,1498,98.6
330000,60000,20.63,1198,67
990000,15000,17,1591,121.3
300000,90000,23.59,1364,67.1
650000,28000,17,1198,108.5
695000,20000,17.4,1197,81.86
300000,60000,24,1120,70
270000,22000,22.74,796,47.3
185000,70000,11.57,2179,138.1
200000,80000,22.1,1248,76.9
459999,35000,26.6,998,58.16
860000,60000,21.5,1497,108.5
400000,20000,23.84,1199,84
240000,142000,23.2,1248,73.94
570000,72000,26.59,1248,74
850000,90000,23,1498,98.96
155000,80000,20,1399,68
270000,125000,23,1396,90
610000,33000,20.73,1373,91.1
1000000,50000,19.67,1582,126.2
450000,120000,12.05,2179,120
500000,35000,25.4,1186,73.97
700000,43000,27.4,1498,98.63
135000,60000,19.7,796,46.3
430000,148000,12.05,2179,120
625000,70000,22.32,1582,126.32
280000,96000,16.95,1498,97.7
800000,70000,15.4,1997,120
220000,70000,23.2,1248,73.94
620000,18484,20.89,1197,81.8
300000,70000,13.93,2179,138.03
180000,25000,19.7,796,46.3
250000,120000,22.07,1199,73.9
480000,55000,20.85,1197,83.14
885000,10000,17,1497,121.31
550000,60000,25.32,1198,77
800000,30000,28.4,1248,74.02
180000,65000,17.92,1086,62.1
380000,50000,21.9,1396,88.76
520000,2560,24,1199,83.81
90000,60000,19.7,796,46.3
330000,80000,20.51,998,67.04
40000,50000,16.1,796,37
370000,120000,18.2,1248,73.8
290000,120000,16.8,1497,116.3
215000,47000,21.1,814,55.2
1282000,45000,17.6,2179,153.86
610000,90000,12.8,2494,102
380000,110000,21.27,1396,88.76
1250000,95000,15.4,1997,120
400000,103655,22.32,1582,126.3
700000,25000,17.4,1197,81.86
650000,80000,19.01,1461,108.45
95000,50000,25.4,624,37.5
1147000,56975,16,2179,140
150000,110000,0,1086,62
120000,80000,19.7,796,46.3
180000,187000,17.8,1399,68
325000,69000,18.6,1388,67
550000,206000,22.77,1498,98.59
950000,27000,22.77,1498,98.59
500000,132000,22.7,1498,89.84
725000,75000,26.1,1498,99.23
500000,18000,18.5,1194,94.93
180000,218000,21,1461,64.1
650000,10000,22.54,1396,88.73
285000,80000,17.8,1248,75
210000,215000,21,1461,64.1
200000,137000,17.8,1399,67
295000,65000,20.54,1598,103.6
160000,120000,17.7,1497,78
450000,10000,23.1,998,67.04
385000,20000,20.62,1198,67
350000,93500,18.6,1388,67
2711000,9000,13.6,1999,177
5150000,20000,22.37,2487,214.56
3200000,45000,19.33,1999,177
503000,110000,14.1,2179,147.94
3800000,20000,18,1969,190
2000000,68089,19.16,2494,157.7
225000,58343,21.79,998,67.05
740000,38817,27.39,1248,74
550000,56494,18.2,1199,88.7
750000,79328,12.99,2494,100.6
650000,5621,22,1197,81.8
625000,25538,16.78,1496,88.73
600000,69779,22,1197,81.8
450000,56290,24,1186,73.97
5400000,7500,16.78,1995,190
5500000,8500,16.78,1995,190
779000,7032,19,1199,88.76
645000,11000,14.3,1598,103.5
2475000,2000,16.8,1984,150
2711000,9000,13.6,1999,177
5150000,20000,22.37,2487,214.56
3200000,45000,19.33,1999,177
503000,110000,14.1,2179,147.94
3800000,20000,18,1969,190
2000000,68089,19.16,2494,157.7
225000,58343,21.79,998,67.05
740000,38817,27.39,1248,74
550000,56494,18.2,1199,88.7
750000,79328,12.99,2494,100.6
650000,5621,22,1197,81.8
625000,25538,16.78,1496,88.73
600000,69779,22,1197,81.8
450000,56290,24,1186,73.97
5400000,7500,16.78,1995,190
5500000,8500,16.78,1995,190
779000,7032,19,1199,88.76
645000,11000,14.3,1598,103.5
2475000,2000,16.8,1984,150
558000,70000,28.4,1248,74.02
165000,56000,17.92,1086,62.1
300000,80000,21.9,1396,88.76
500000,5000,20.3,1086,68
900000,100000,15.1,2179,140
830000,60000,11,2993,235
640000,65000,21.14,1498,103.52
900000,70000,15.4,2179,120
450000,60000,18.2,1248,73.8
825000,82000,28.09,1248,88.5
500000,80000,13.7,2179,138.1
325000,5000,18.15,1198,82
450000,133000,19.01,1461,108.45
675000,25000,17.5,1199,88.7
415000,15000,17.57,1193,88.7
1100000,40000,21.38,1396,88.7
500000,35000,17,1198,73.75
509999,70000,15.96,2523,62.1
200000,152000,10.5,2609,120
60000,100000,16.1,796,37
500000,80000,22.32,1582,126.3
45000,100000,17.2,1396,53.5
270000,50000,25.17,799,53.3
550000,40000,17.19,1197,81.86
235000,60000,23.01,999,67
600000,40000,18.6,1197,81.83
525000,60000,27.3,1498,98.6
325000,90000,22.9,1248,74
420000,90000,23.4,1248,74
229999,60000,20.92,998,67.1
375000,80000,23.4,1248,74
750000,120000,12.05,2179,120
400000,40000,23.84,1199,84
600000,91000,15.1,2179,140
110000,80000,17.8,1086,63
45000,73257,16.1,796,37
722000,80000,0,2523,70
500000,15000,23.84,1199,83.83
250000,110000,18.1,1493,110
950000,40000,21.13,1498,108.6
375000,212000,21.64,1461,84.8
780000,30000,28.4,1248,74.02
575000,30000,20.3,1086,68
563000,30000,18.6,1197,81.83
450000,15000,23.84,1199,84
2300000,1000,13.68,2393,147.51
80000,26320,16.1,796,37
320000,135000,23,1396,90
375000,100000,13.5,1799,130
400000,120000,15.37,1196,73
600000,230000,14,2498,112
315000,60000,23.01,999,67
1100000,80000,16.07,1995,181
350000,190000,19.3,1248,73.9
375000,120000,15.37,1196,73
1050000,217000,12.99,2494,100.6
350000,29000,23.1,998,67.04
120000,120000,18.9,1061,67
819999,90000,16,2179,140
700000,30000,18.6,1197,81.83
451999,30000,23.1,998,67.04
500000,56000,18.9,1197,82
1250000,90000,12.99,2494,100.6
500000,120000,18.49,1493,100
490000,60000,25.2,1248,74
200000,147000,19.3,1248,73.9
240000,35000,18.9,998,67.1
655000,19500,18.6,1197,81.83
620000,38426,17.19,1197,81.86
450000,35000,20.4,1197,83.11
310000,35000,20.51,998,67.04
150000,50000,19.7,796,46.3
180000,120000,25.44,936,57.6
150000,120000,19.4,1405,70
160000,112000,20,1399,68
600000,70000,14,2523,75
380000,145000,20.5,1598,103.5
120000,135000,17,1405,70
350000,500000,12.99,2494,100.57
135000,146000,19.61,1405,70
610000,10000,18.9,1197,81.86
260000,50000,20.14,1498,88.5
500000,25000,20.14,1197,81.86
220000,20000,23.01,999,67
121000,70000,13.5,1799,130
350000,50000,25,1396,69.01
2200000,25000,15.17,1968,181
280000,100000,23,1396,90
919999,20000,17,1198,108.5
320000,155000,23,1396,90
140000,70000,20,1399,68
310000,25000,21.5,1248,88.8
65000,120000,16.1,796,37
300000,90000,18.2,1248,73.8
2711000,9000,13.6,1999,177
5150000,20000,22.37,2487,214.56
3200000,45000,19.33,1999,177
503000,110000,14.1,2179,147.94
3800000,20000,18,1969,190
2000000,68089,19.16,2494,157.7
225000,58343,21.79,998,67.05
740000,38817,27.39,1248,74
550000,56494,18.2,1199,88.7
750000,79328,12.99,2494,100.6
650000,5621,22,1197,81.8
625000,25538,16.78,1496,88.73
600000,69779,22,1197,81.8
450000,56290,24,1186,73.97
5400000,7500,16.78,1995,190
5500000,8500,16.78,1995,190
779000,7032,19,1199,88.76
645000,11000,14.3,1598,103.5
2475000,2000,16.8,1984,150
575000,110000,15.1,2179,140
440000,110000,13.49,2179,138.03
380000,100000,22.9,1248,74
140000,116700,15,1368,90
475000,25000,22.95,1248,74
200000,200000,13,2489,95
400000,176062,17.8,1248,75
425000,250000,12.8,2494,102
509999,82000,25.8,1498,98.6
275000,80000,19.81,1086,68.05
650000,40000,18.2,1248,73.74
1850000,14000,17.1,1956,170
650000,129000,19.72,1461,108.45
360000,60000,20.5,1248,91.7
650000,82000,21.73,1498,108.62
2000000,77500,12.7,2179,187.7
675000,50000,18.2,1248,73.74
50000,40000,16.1,796,37
445000,39500,20.52,1197,81.8
750000,40000,22.54,1396,88.76
425000,56000,22.9,1248,74
850000,54000,22.54,1396,88.73
400000,20000,20.51,998,67.04
200000,55896,25,1396,69
550000,35000,25.8,1498,98.6
250000,97000,19.4,1198,86.8
206000,120000,22.74,796,47.3
290000,50000,21.1,814,55.2
45000,30400,26,624,35
1200000,15000,20,1497,115
220000,110000,21.64,1461,84.8
515000,120000,14.84,2143,170
170000,100000,19.7,796,46.3
260000,120000,17.8,1248,75
315000,130000,20.54,1598,103.6
225000,76000,20.92,998,67.1
420000,110000,19.33,1968,138.1
525000,96000,12.05,2179,120
670000,90000,28.4,1248,74
220000,110000,21.64,1461,84.8
250000,25000,20,1399,68.1
229999,90000,19.3,1248,73.9
229999,164000,19.3,1248,73.9
300000,120000,18,1198,86.7
165000,66000,19,998,66.1
295000,250000,13.93,2179,138
360000,157000,22.32,1582,126.3
380000,157000,22.32,1582,126.3
300000,35000,23.01,999,67
320000,100000,12.7,2609,116.6
325000,70000,19.44,1198,67
160000,30000,21.12,1248,88.8
630000,40000,16.5,1493,70
600000,5000,21.21,1197,81.8
229999,30000,22.74,796,47.3
440000,70000,22.9,1248,74
90000,60000,18,995,62
750000,60000,28.09,1248,88.5
330000,80000,16.8,1497,116.3
715000,70000,28.09,1248,88.5
250000,150000,20.86,1199,75
120000,150000,18.2,1061,64
100000,25000,14.2,1597,92
850000,35000,21.72,1498,108.6
450000,48000,25.4,1186,73.97
240000,200000,22.07,1199,73.9
600000,135000,26.59,1248,74
280000,110000,18.2,1248,73.74
465000,146000,22.32,1582,126.32
350000,44000,24.7,796,47.3
325000,70000,20.36,1197,78.9
50000,271000,16.8,1405,62
110000,120000,19.7,796,46.3
220000,80000,23.03,1396,69
515000,60000,15.96,2523,62.1
750000,40000,20.73,1373,91.1
350000,25000,21.1,814,55.2
488999,15000,18.9,1197,81.86
300000,27000,24.7,796,47.3
650000,35000,27.39,1248,74
250000,40000,19,998,66.1
200000,40000,22.74,796,47.3
950000,75262,15.4,2179,120
200000,120000,23.03,1396,69
276000,60000,20.3,998,68.05
250000,40000,21.1,814,55.2
95000,80000,19.7,796,46.3
200000,70000,23.57,1396,70
450000,100000,22.32,1582,126.32
900000,18000,15.1,2179,140
200000,175000,19.09,1396,69
200000,70000,20.36,1197,78.9
370000,91863,15.96,2523,62.1
250000,100000,15.2,1193,65
290000,10000,25.17,799,53.3
900000,35000,24.52,1248,88.5
325000,120000,20,1399,68.1
425000,30000,18.9,1197,82
315000,60000,25.17,799,53.3
300000,70000,23.95,998,67.05
325000,70000,20.36,1197,78.9
900000,130000,21.38,1396,88.7
950000,133000,21.38,1396,88.7
320000,120000,20.54,1598,103.6
500000,20000,19.44,999,75
290000,25000,15.6,1196,70
60000,90000,25.4,624,37.48
120000,140000,19,998,66.1
850000,103000,25.6,1498,97.9
1750000,23000,13.68,2393,147.8
600000,128000,26,1498,98.6
620000,33000,20.14,1498,88.8
150000,70000,19.7,796,46.3
150000,40000,0,1086,62
135000,40000,12.85,1396,99.6
200000,80000,17,1405,71
730000,70000,26.21,1248,88.5
800000,100000,12.99,2494,100.6
300000,90000,14,2498,112
190000,112000,20,1399,68
350000,50000,15.5,1799,132
509999,62000,24.4,1120,71
400000,90000,20.77,1248,88.76
800000,80000,12.99,2494,100
250000,50000,21.02,1248,88.8
930000,47552,19.67,1582,126.2
720000,40000,24.3,1248,88.5
225000,15000,15.6,1196,70
950000,20000,23,1498,98.96
530000,52000,17.19,1197,81.86
470000,70000,18.6,1197,81.83
650000,110000,15.96,2523,63
540000,77500,14,2179,138.1
459999,100000,25.2,1248,74
325000,14700,25.17,799,53.3
240000,40000,16.8,796,34.2
400000,32000,18.15,1198,82
70000,70000,19.7,796,46.3
250000,80000,17.5,1298,85.8
910000,80000,12.99,2494,100.6
720000,25000,28.4,1248,74.02
590000,50000,26.59,1248,74
434000,120000,13.58,2499,72.4
145000,170000,13.6,2523,63
445000,19700,18.15,1198,82
191000,70000,13.45,1086,62.1
372000,50000,25.83,1498,99
65000,90000,18.9,998,67.1
300000,140000,20,1399,68.05
125000,120000,12.7,2609,116.6
520000,40000,20.3,1199,84
190000,70000,22.74,796,47.3
310000,7000,22.5,999,67
750000,90000,12.8,2494,102
750000,110000,18.49,1493,100
350000,15000,23.95,998,67.05
360000,5000,22.05,796,47.3
285000,5000,25.17,799,53.3
160000,70000,22.74,796,47.3
229999,60000,19.44,1198,67
85000,120000,19.7,796,46.3
300000,7000,22.5,999,67
675000,120000,12.05,2179,120
700000,145241,12.05,2179,120
400000,110000,12.7,2609,116.6
254999,30000,25.17,799,53.3
1050000,80000,15.4,2179,120
390000,100000,23.4,1248,74
450000,80000,23.59,1364,67.04
1630000,40000,11.36,2755,171.5
725000,50000,24.3,1248,88.5
466000,95500,14,2179,138.1
370000,40000,18.16,1196,86.8
150000,70000,18.2,1061,64
483000,15000,23.1,998,67.04
470000,10000,18.9,1197,82
950000,25000,24.3,1248,88.5
450000,50000,17.01,1591,121.3
345000,70000,17.6,1496,88.7
300000,60000,19,998,66.1
160000,74800,18.2,998,67.1
120000,80000,16.1,796,37
500000,40000,17.57,1193,88.7
1350000,40000,16,2179,138
455000,50000,24,1186,73.97
165000,45000,21.1,814,55.2
470000,23700,20.4,1197,81.8
470000,23700,20.4,1197,81.8
1520000,10000,16,1368,160
229999,53473,23.95,998,67.05
250000,100000,15.96,2523,63
1350000,25000,16,2179,140
220000,80000,17.92,1086,62.1
360000,120000,24.4,1120,71
350000,40000,23.95,998,67.05
500000,70000,22.32,1582,126.32
145000,90000,25.44,936,57.6
300000,51000,18.2,1199,82.5
180000,87000,13.2,1495,94
530000,40000,23.4,1248,74
620000,90000,19.01,1461,108.45
360000,110000,16.78,1496,88.73
245000,86000,17.92,1086,62.1
130000,80000,14.2,1597,92
70000,65000,15.9,1298,85
70000,70000,15.9,1298,85
650000,140000,25.01,1498,89.75
610000,18000,21.21,1197,81.8
300000,24000,23.95,998,67.05
425000,60000,24,1120,70
450000,150000,22.32,1582,126.32
450000,108000,22.32,1582,126.3
340000,60000,16.95,1197,78.9
650000,90000,20.77,1248,88.76
160000,70000,19.09,1396,69
250000,120000,19.1,1405,70
225000,100000,25.44,936,57.6
55000,75958,17.88,1396,52.8
42000,70000,16.1,796,37
282000,128000,12.6,1991,112
80000,110000,16.8,1405,62
500000,40000,20.85,1197,83.14
500000,70000,25.83,1498,99
400000,60000,22.9,1248,74
550000,90000,15.96,2523,62.1
200000,70000,13.93,2179,138.1
280000,65000,20.36,1197,78.9
580000,88000,23.4,1248,74
100000,80000,18.8,1248,90
550000,60000,14,2523,75
700000,38000,18.49,1493,100
150000,80000,15,1368,90
190000,60000,21.1,814,55.2
500000,110000,15.96,2523,62.1
640000,110000,25.2,1248,74
340000,145000,20.86,1199,75
811000,43000,22.54,1396,88.76
409999,120000,23.2,1248,73.94
220000,136000,16.1,1298,88.2
170000,120000,17.88,1405,48.21
700000,25000,18.6,1197,81.86
950000,80000,15.4,2179,120
80000,40000,14.4,1599,94
2711000,9000,13.6,1999,177
5150000,20000,22.37,2487,214.56
3200000,45000,19.33,1999,177
503000,110000,14.1,2179,147.94
3800000,20000,18,1969,190
2000000,68089,19.16,2494,157.7
225000,58343,21.79,998,67.05
740000,38817,27.39,1248,74
550000,56494,18.2,1199,88.7
750000,79328,12.99,2494,100.6
650000,5621,22,1197,81.8
625000,25538,16.78,1496,88.73
600000,69779,22,1197,81.8
450000,56290,24,1186,73.97
5400000,7500,16.78,1995,190
5500000,8500,16.78,1995,190
779000,7032,19,1199,88.76
645000,11000,14.3,1598,103.5
2475000,2000,16.8,1984,150
420000,120000,23.4,1248,74
899000,35000,25.1,1248,88.5
459999,35000,19.83,1198,67
150000,120000,18.1,1493,110
350000,25000,23.01,999,67
509999,100000,23.59,1364,67.05
500000,120000,15.96,2523,62.1
370000,35000,17.57,1193,88.7
240000,44000,20.92,998,67.1
530000,100000,22.54,1396,88.73
1000000,133000,15.4,2179,120
1600000,35000,13.68,2393,147.8
350000,64000,20.36,1197,78.9
1100000,70000,16,2179,140
220000,70000,18.5,1197,80
350000,100000,18.9,1197,82
370000,90000,22.9,1248,74
220000,50000,17.5,1298,85.8
200000,80000,22.1,1248,76.9
400000,50000,25.32,1198,77
150000,55000,14.6,1368,88.7
1500000,40000,10.75,2694,163.7
130000,70000,14,796,35
185000,80000,22.74,796,47.3
110000,80000,0,1086,62.1
450000,120000,15.96,2523,62.1
500000,20000,18.9,1197,81.86
570000,31596,17,1497,121.36
650000,85710,15.1,2179,140
1680000,129627,11.5,2982,171
250000,10000,22.7,799,53.64
320000,15000,20.36,1197,78.9
440000,35000,20.51,998,67
315000,49000,18.5,1197,82.85
202999,158000,18.8,1248,90
179000,30000,21.1,814,55.2
140000,60000,20.36,1197,78.9
150000,40000,18.2,1061,64
440000,60000,13.6,2523,63
250000,55130,20,1399,68
330000,22000,20.51,998,67.04
250000,48000,15.6,1196,70
335000,45000,18.5,1197,82.85
1025000,22522,16,2179,140
320000,51856,18.5,1197,80
550000,29434,20.73,1373,91.1
800000,25000,25.5,1498,98.6
380000,28000,23.84,1199,84
400000,44500,20.46,1461,83.8
375000,34500,20.51,998,67.04
1100000,20000,18,1497,117.6
650000,15000,18.6,1197,81.83
361000,26000,19.34,1198,76
140000,20000,21.1,814,55.2
550000,3000,20.14,1197,81.86
670000,20000,19.5,1199,88.76
880000,25000,24.3,1248,88.5
950000,35000,23,1498,98.96
300000,60000,18.3,1991,147.9
1150000,6825,18,1497,117.6
450000,155000,14.81,1998,163.7
375000,50000,21.94,1196,61.7
600000,13500,17.5,1373,91.1
700000,260000,12.8,2494,102
600000,65000,25.4,1186,73.97
630000,95000,14.02,2179,118.3
590000,40000,20.73,1373,91.1
420000,30000,20.3,1086,68
1950000,120000,13.5,2477,175.56
541000,112011,13.93,2179,138.1
900000,125000,12.99,2494,100.6
900000,125000,12.99,2494,100.6
250000,43000,18.8,1248,90
670000,53534,15.96,2523,62.1
530000,20000,20.3,1199,83.81
150000,70000,25.44,936,57.6
550000,70000,15.1,2179,140
650000,150000,15.4,1997,120
180000,100000,19.4,1405,70
585000,50000,16.55,2498,105
345000,120000,18.5,1197,82.85
350000,110000,22.9,1248,74
725000,140000,15.4,1497,117.3
250000,120000,15.42,1405,70
45000,70000,16.1,796,37
409999,248119,12.8,2494,102
325000,16500,23.01,999,67
350000,9900,23.95,998,67.05
180000,80000,19.7,796,46.3
150000,100000,16,1368,90
700000,20000,23.26,1197,88.5
795000,90000,28.09,1248,88.5
950000,15000,16.55,2498,105
885000,75000,21.5,1498,108.5
160000,140000,21.1,1248,73.9
300000,120000,23,1396,90
950000,75000,21.5,1498,108.5
549000,90000,20.77,1248,88.76
3000000,20000,20.38,1968,143
1200000,61000,12.99,2494,100.6
570000,100000,21.8,1461,78
800000,60000,16.55,2498,105
375000,100000,18.1,1493,110
300000,170000,13.6,2523,63
350000,100000,16.78,1496,88.73
400000,120000,13.6,2523,63
434999,50000,20.14,1498,88.8
260000,25000,22.74,796,47.3
450000,24019,22.9,1248,74
459999,80000,22.32,1582,126.32
210000,100000,21.1,1248,73.9
540000,93000,20.85,1197,83.14
710000,50000,24.52,1248,88.5
285000,22000,24.7,796,47.3
990000,19600,22.1,1396,88.7
362000,104000,15.64,1193,64.1
880000,33000,23,1498,98.96
700000,60000,18.49,1493,100
600000,60000,15.96,2523,63
700000,40000,13.24,1598,102.5
400000,60000,27.28,1047,69
165000,80000,13.2,1495,93.7
350000,376412,12.8,2494,102
425000,80000,16.02,1373,93.7
180000,70000,17.92,1086,62.1
170000,90000,20.92,998,67.1
370000,183000,15.96,2523,63
800000,27000,24.3,1248,88.5
900000,35000,23,1498,98.96
390000,120000,22.9,1248,74
445000,80000,23.4,1248,74
459999,70000,23.4,1248,74
275000,55000,14.4,998,61.7
200000,120000,21.1,1248,73.9
350000,72000,17.5,1197,85.8
95000,120000,12,2092,127
550000,250000,23.59,1364,67.04
900000,100000,13.58,2499,72.4
350000,120000,15.3,2956,83.83
325000,50000,19.34,1198,76
455999,32000,18.9,1197,82
129000,60000,19.7,796,46.3
254000,40000,24.7,796,47.3
570000,48000,21.7,1498,98.96
840000,30000,19.87,1461,83.14
235000,100000,13.93,2179,138.1
700000,50000,18.49,1493,100
528000,5000,18.9,1197,81.86
1500000,12000,17.1,1956,170
560000,72000,15.96,2523,63
600000,70000,15.96,2523,63
102000,50000,15.26,1150,74.9
750000,70000,15.1,2179,140
148000,70000,14.7,1150,76
650000,50000,21.4,1197,83.1
310000,40000,16.47,1198,73.9
480000,30000,19.1,1197,82
320000,15000,24.7,796,47.3
750000,40000,17.4,1497,117.3
370000,40000,19.49,1198,67.04
320000,60000,18.6,1197,85.8
420000,67000,18.6,1197,85.8
240000,60000,17.5,1298,85.8
220000,60000,22.5,999,67
350000,30000,23.84,1199,84
675000,40000,25.8,1498,98.6
434999,50000,18.16,1197,78.8
125000,200000,13.1,1997,141.1
400000,14000,18.15,1198,82
425000,70000,13.58,2499,72.4
311000,94000,21.1,1248,75
509999,197000,13.58,2499,72.4
530000,79000,25.83,1498,99
210000,120000,18.7,1896,66
977000,30000,17.3,1497,121
440000,20000,20.51,998,67.04
440000,17000,20.51,998,67.04
655000,20000,18.6,1197,81.83
295000,60000,25.17,799,53.3
655000,20000,18.6,1197,81.83
65000,70000,15,1086,66.6
1200000,150000,17.6,2179,153.86
1251000,35000,17.6,2179,153.86
200000,60000,23.03,1396,69
750000,40000,21.19,1396,88.73
400000,60000,26.6,998,58.16
475000,57000,17.8,1198,86.7
110000,120000,17.8,1405,70
350000,30000,23.01,999,67
450000,175000,23.4,1248,74
150000,90000,17,1405,70
80000,110000,17.2,1396,53.5
430000,35000,18.6,1197,81.83
1450000,81000,13.68,2393,147.8
360000,100000,18.3,1991,147.9
1445000,60000,17.6,2179,153.86
670000,60000,26,1498,98.6
2000000,70000,13.7,1991,183
440000,50000,25.8,1498,98.6
254999,90000,23,1396,90
530000,65000,19.02,1198,67.05
890000,40000,16,1997,140
280000,80000,22.07,1199,73.9
725000,35000,21.21,1197,81.8
700000,30000,18.49,1493,100
90000,70000,18.2,998,67.1
287000,100000,19.81,1086,68.05
1380000,55000,14.8,1591,121.3
750000,80000,12.99,2494,100.6
650000,40000,17.43,1396,105.5
240000,108916,20.51,998,67.04
290000,40000,21.1,814,55.2
229999,80000,21.1,814,55.2
1000000,50000,26,1498,98.6
200000,90000,17.92,1086,62.1
90000,70000,19.7,796,46.3
330000,90000,23,1396,90
200000,70000,21.1,1248,73.9
420000,31000,25.32,1198,77
260000,120000,19.3,1248,73.9
590000,40000,18.6,1197,81.83
545000,180000,25.2,1248,74
210000,90000,18.9,998,67.1
185000,110000,17.7,1497,78
125000,59000,18.9,998,67.1
280000,60000,21.1,814,55.2
98000,70000,18.9,998,67.1
100000,190000,17,1405,71
250000,180000,20.8,1461,64.1
750000,150000,11.5,2982,171
160000,130000,16.52,1991,123.7
509999,120000,22.32,1582,126.3
95000,80000,17.88,1396,52.8
525000,80000,22.32,1582,126.32
278000,20000,22.5,999,67
50000,60000,16.1,796,37
254999,120000,22.07,1199,73.9
675000,10000,21.21,1197,81.8
600000,147000,26.59,1248,74
950000,51000,25.1,1248,88.5
229999,60000,17.7,1497,78
600000,220000,12.8,2494,102
330000,20000,24.7,796,47.3
350000,40000,23.95,998,67.05
560000,35000,16.2,1199,74
440000,30000,20.51,998,67.04
220000,90000,19,998,66.1
750000,110000,28.4,1248,74.02
800000,140000,15.1,2179,140
59259,104000,17.2,1396,53.5
740000,9000,21.4,1197,83.1
570000,19000,20.89,1197,81.8
430000,20000,20.51,998,67
800000,70000,24.3,1248,88.5
450000,53000,24,1120,70
420000,105000,23.4,1248,74
750000,16000,18.06,2523,63
780000,7200,21.1,998,100.5
320000,77000,22.07,1199,73.9
690000,40000,25.32,1198,77
375000,70000,19.3,1248,73.9
620000,50000,18.12,1196,86.8
300000,85000,13.45,1086,62.1
370000,58000,15.37,1196,73
770000,85000,16.55,2498,105
500000,65000,19.1,1197,81.86
450000,120000,25.32,1198,77
195000,50000,17.92,1086,62.1
472000,30000,20.51,998,67
250000,58000,23.95,998,67.05
165000,70000,25.44,936,57.6
525000,110000,20.65,1248,88.7
145000,65000,18.9,998,67.1
325000,100000,22.3,1248,88.8
660000,60000,16.5,1493,70
310000,90000,19.68,1399,67
250000,200000,13.6,2523,63
330000,100000,19.68,1399,67
250000,80000,20,1399,68
650000,60000,17.45,1493,100
305000,40000,23.95,998,67.05
600000,50000,26.21,1248,88.5
280000,110000,20.51,998,67.04
153000,50000,23.57,1396,70
700000,30000,18.49,1493,100
325000,40000,25.17,799,53.3
305000,40000,23.95,998,67.05
155000,70000,16.1,796,37
235000,80000,20.92,998,67.1
500000,15000,20.4,1197,81.8
120000,150000,13.6,2523,63
675000,88000,21.66,1498,103.52
950000,80000,12.99,2494,100.6
1051000,59865,15.1,2179,152.87
591000,60000,21.49,1498,108.5
585000,72000,22.54,1396,88.73
1025000,68140,18,1497,117.6
450000,53190,28.4,1248,74
484999,70100,22.54,1396,88.73
650000,47725,27.3,1498,98.6
434999,70195,28.4,1248,74.02
195000,77395,20,1399,68
1000000,17000,17.3,1497,121
650000,64000,14.62,1498,113.42
190000,74321,25.44,936,56.3
409999,80235,28.4,1248,74.02
1050000,77150,17.01,1582,126.2
651000,69000,22.15,1498,108.6
650000,57000,23.65,1248,88.5
750000,89000,21.14,1498,103.6
799000,61100,14.3,1968,140
355000,116000,18.7,1896,66
600000,80000,23.9,1582,126.32
685000,26000,28.4,1248,74
509999,100000,28.4,1248,74
150000,82300,26.83,796,38.4
650000,82050,19.3,1248,73.9
675000,120000,15.1,2179,140
319000,30000,24.04,999,67
640000,6000,19.5,1199,88.76
650000,30000,18.6,1197,81.83
650000,70000,20.77,1248,88.76
155000,70000,26.83,796,38.4
650000,70000,20.77,1248,88.76
175000,120000,17.8,1248,75
375000,76000,24,1120,70
430000,80000,24,1120,70
65000,110000,17.2,1396,53.5
150000,70000,13.2,1495,94
620000,13000,17.19,1197,81.86
